date,open,high,low,close
2020-05-25 10:00:00+09:00,951004,953160,949829,952518
2020-05-25 10:05:00+09:00,952406,952411,949001,949542
2020-05-25 10:10:00+09:00,949555,950739,948371,948586
2020-05-25 10:15:00+09:00,948506,949431,947395,949050
2020-05-25 10:20:00+09:00,949397,951000,948739,948767
2020-05-25 10:25:00+09:00,948739,949362,947320,948247
2020-05-25 10:30:00+09:00,948322,948348,946556,946811
2020-05-25 10:35:00+09:00,946835,950182,946835,949395
2020-05-25 10:40:00+09:00,949405,950615,948838,950169
2020-05-25 10:45:00+09:00,950080,950461,948064,948495
2020-05-25 10:50:00+09:00,948495,949543,947911,949511
2020-05-25 10:55:00+09:00,949443,951582,949265,950796
2020-05-25 11:00:00+09:00,950767,950929,949088,950236
2020-05-25 11:05:00+09:00,950236,950724,949022,949649
2020-05-25 11:10:00+09:00,949652,949736,947670,947811
2020-05-25 11:15:00+09:00,947898,950793,947898,949055
2020-05-25 11:20:00+09:00,949278,951345,948911,950644
2020-05-25 11:25:00+09:00,950644,952574,950567,952095
2020-05-25 11:30:00+09:00,952114,953598,951373,951630
2020-05-25 11:35:00+09:00,951403,953180,950972,951237
2020-05-25 11:40:00+09:00,951344,951777,950112,950618
2020-05-25 11:45:00+09:00,950618,952352,950000,951212
2020-05-25 11:50:00+09:00,951183,951509,950000,950457
2020-05-25 11:55:00+09:00,950516,951966,950112,951943
2020-05-25 12:00:00+09:00,951884,952101,950604,950922
2020-05-25 12:05:00+09:00,950848,951265,948778,949125
2020-05-25 12:10:00+09:00,949047,950023,948834,949642
2020-05-25 12:15:00+09:00,949665,951624,949665,950972
2020-05-25 12:20:00+09:00,950972,951175,949867,950360
2020-05-25 12:25:00+09:00,950332,950503,949184,949300
2020-05-25 12:30:00+09:00,949345,949675,946450,948197
2020-05-25 12:35:00+09:00,948174,949218,946353,946787
2020-05-25 12:40:00+09:00,946743,949796,945650,948582
2020-05-25 12:45:00+09:00,948587,950762,945650,947505
2020-05-25 12:50:00+09:00,947455,949554,946548,948679
2020-05-25 12:55:00+09:00,948914,951000,948327,950137
2020-05-25 13:00:00+09:00,950059,951241,949818,950125
2020-05-25 13:05:00+09:00,950125,951622,948853,949235
2020-05-25 13:10:00+09:00,949264,951608,948738,951202
2020-05-25 13:15:00+09:00,951155,951378,949474,950693
2020-05-25 13:20:00+09:00,950743,951974,950651,951567
2020-05-25 13:25:00+09:00,951541,952524,951342,952018
2020-05-25 13:30:00+09:00,951985,952700,951159,952032
2020-05-25 13:35:00+09:00,952033,953886,951998,953526
2020-05-25 13:40:00+09:00,953526,953543,952102,952317
2020-05-25 13:45:00+09:00,952317,952414,950798,951262
2020-05-25 13:50:00+09:00,951328,951764,950328,951764
2020-05-25 13:55:00+09:00,951765,952035,950919,951939
2020-05-25 14:00:00+09:00,951949,953759,951259,952954
2020-05-25 14:05:00+09:00,952954,954674,952414,952864
2020-05-25 14:10:00+09:00,952864,953399,952203,952677
2020-05-25 14:15:00+09:00,952618,952858,951645,951885
2020-05-25 14:20:00+09:00,951821,952310,951030,951937
2020-05-25 14:25:00+09:00,951937,952121,950000,950000
2020-05-25 14:30:00+09:00,950001,950920,949789,950171
2020-05-25 14:35:00+09:00,950182,950722,948128,948745
2020-05-25 14:40:00+09:00,948716,949959,948179,948702
2020-05-25 14:45:00+09:00,948585,950734,948000,949818
2020-05-25 14:50:00+09:00,949818,949905,948880,949111
2020-05-25 14:55:00+09:00,949111,949394,947823,949167
2020-05-25 15:00:00+09:00,949232,950288,949166,950002
2020-05-25 15:05:00+09:00,950032,951084,949209,949420
2020-05-25 15:10:00+09:00,949420,949718,948602,948973
2020-05-25 15:15:00+09:00,948973,949679,948275,949449
2020-05-25 15:20:00+09:00,949414,951595,949307,951088
2020-05-25 15:25:00+09:00,951141,951263,949375,950357
2020-05-25 15:30:00+09:00,950387,950712,949467,949577
2020-05-25 15:35:00+09:00,949534,953497,949466,952268
2020-05-25 15:40:00+09:00,952286,953279,951129,951598
2020-05-25 15:45:00+09:00,951536,952489,951481,952098
2020-05-25 15:50:00+09:00,952152,953067,951686,951686
2020-05-25 15:55:00+09:00,951686,951885,950065,951191
2020-05-25 16:00:00+09:00,951197,951382,949301,950278
2020-05-25 16:05:00+09:00,950232,950407,948468,949780
2020-05-25 16:10:00+09:00,949790,950791,949773,950456
2020-05-25 16:15:00+09:00,950395,951200,950193,951200
2020-05-25 16:20:00+09:00,951200,951598,950411,951249
2020-05-25 16:25:00+09:00,951249,952831,951220,951665
2020-05-25 16:30:00+09:00,951696,953107,951202,952363
2020-05-25 16:35:00+09:00,952405,957906,952364,956654
2020-05-25 16:40:00+09:00,956761,959200,955454,958154
2020-05-25 16:45:00+09:00,958243,958479,956719,957151
2020-05-25 16:50:00+09:00,957055,958192,956860,957801
2020-05-25 16:55:00+09:00,957787,958204,956365,957663
2020-05-25 17:00:00+09:00,957663,960267,957623,960267
2020-05-25 17:05:00+09:00,960280,961083,956451,956958
2020-05-25 17:10:00+09:00,956962,957494,955360,955855
2020-05-25 17:15:00+09:00,955843,956445,954882,955778
2020-05-25 17:20:00+09:00,955821,956098,953981,955154
2020-05-25 17:25:00+09:00,955154,956469,954707,956422
2020-05-25 17:30:00+09:00,956426,956960,955039,955080
2020-05-25 17:35:00+09:00,955121,956038,954609,955180
2020-05-25 17:40:00+09:00,955180,957158,955180,956734
2020-05-25 17:45:00+09:00,956788,957399,955490,955897
2020-05-25 17:50:00+09:00,955949,957464,955375,956706
2020-05-25 17:55:00+09:00,956696,957792,956081,956711
2020-05-25 18:00:00+09:00,956788,956872,954500,954500
2020-05-25 18:05:00+09:00,954767,955927,954032,955605
2020-05-25 18:10:00+09:00,955629,956723,955552,956456
2020-05-25 18:15:00+09:00,956407,958072,956364,957419
2020-05-25 18:20:00+09:00,957333,958456,957195,957785
2020-05-25 18:25:00+09:00,957820,961499,957729,959428
2020-05-25 18:30:00+09:00,959420,960202,958180,959457
2020-05-25 18:35:00+09:00,959435,961256,955450,955450
2020-05-25 18:40:00+09:00,955060,956500,946613,949758
2020-05-25 18:45:00+09:00,949758,950586,947959,950111
2020-05-25 18:50:00+09:00,950111,950405,942800,945557
2020-05-25 18:55:00+09:00,945531,946870,944154,946655
2020-05-25 19:00:00+09:00,946655,948450,944563,947336
2020-05-25 19:05:00+09:00,947325,948201,946536,947249
2020-05-25 19:10:00+09:00,947246,947589,944902,946971
2020-05-25 19:15:00+09:00,947032,951157,946862,950397
2020-05-25 19:20:00+09:00,950400,950722,949104,950155
2020-05-25 19:25:00+09:00,950139,952539,949802,950474
2020-05-25 19:30:00+09:00,950326,950326,948858,949576
2020-05-25 19:35:00+09:00,949586,950790,948825,950477
2020-05-25 19:40:00+09:00,950477,950959,947072,947122
2020-05-25 19:45:00+09:00,947233,948989,946838,948588
2020-05-25 19:50:00+09:00,948899,949979,943846,945461
2020-05-25 19:55:00+09:00,945742,945961,940991,941072
2020-05-25 20:00:00+09:00,941072,942818,940460,941435
2020-05-25 20:05:00+09:00,941364,947103,939337,945842
2020-05-25 20:10:00+09:00,945832,945859,943443,944143
2020-05-25 20:15:00+09:00,944178,946543,944014,944465
2020-05-25 20:20:00+09:00,944356,946000,943721,945632
2020-05-25 20:25:00+09:00,945568,946000,942643,944782
2020-05-25 20:30:00+09:00,944782,947630,944752,946667
2020-05-25 20:35:00+09:00,946666,948551,945790,946204
2020-05-25 20:40:00+09:00,946140,947297,944812,947177
2020-05-25 20:45:00+09:00,947050,949625,946649,949371
2020-05-25 20:50:00+09:00,949344,950000,948290,948974
2020-05-25 20:55:00+09:00,948922,949062,946612,946890
2020-05-25 21:00:00+09:00,946865,948601,945689,948338
2020-05-25 21:05:00+09:00,948265,951365,948174,951102
2020-05-25 21:10:00+09:00,951153,951181,946971,947938
2020-05-25 21:15:00+09:00,947938,949608,947569,948774
2020-05-25 21:20:00+09:00,948773,950732,948010,950541
2020-05-25 21:25:00+09:00,950541,952561,950069,950502
2020-05-25 21:30:00+09:00,950362,951191,949092,949808
2020-05-25 21:35:00+09:00,949798,951400,949338,951086
2020-05-25 21:40:00+09:00,950980,951684,950171,950171
2020-05-25 21:45:00+09:00,950241,952676,950101,952053
2020-05-25 21:50:00+09:00,952057,953360,949782,950523
2020-05-25 21:55:00+09:00,950516,951469,949400,951180
2020-05-25 22:00:00+09:00,951106,952517,948740,950201
2020-05-25 22:05:00+09:00,950201,954392,950137,951887
2020-05-25 22:10:00+09:00,952329,953186,951237,951347
2020-05-25 22:15:00+09:00,951347,952750,949871,950373
2020-05-25 22:20:00+09:00,950375,950613,948048,948870
2020-05-25 22:25:00+09:00,948791,951034,948791,950424
2020-05-25 22:30:00+09:00,950445,950934,948002,948684
2020-05-25 22:35:00+09:00,948684,951625,948307,951227
2020-05-25 22:40:00+09:00,951202,952428,950277,951988
2020-05-25 22:45:00+09:00,952095,952706,951417,952092
2020-05-25 22:50:00+09:00,952096,952717,950855,950866
2020-05-25 22:55:00+09:00,951012,954700,950621,953637
2020-05-25 23:00:00+09:00,953582,959944,953465,957665
2020-05-25 23:05:00+09:00,959335,963698,957655,960586
2020-05-25 23:10:00+09:00,960756,961669,959955,960762
2020-05-25 23:15:00+09:00,960823,963475,958656,959181
2020-05-25 23:20:00+09:00,959181,960342,958930,959986
2020-05-25 23:25:00+09:00,959986,961016,957430,958517
2020-05-25 23:30:00+09:00,958399,959639,957956,958775
2020-05-25 23:35:00+09:00,958864,959698,955700,956827
2020-05-25 23:40:00+09:00,956817,957518,956000,956649
2020-05-25 23:45:00+09:00,956492,958066,956014,957642
2020-05-25 23:50:00+09:00,957492,958200,956500,956600
2020-05-25 23:55:00+09:00,956600,957250,955561,956520
2020-05-26 00:00:00+09:00,956520,956996,948544,951801
2020-05-26 00:05:00+09:00,951629,952640,949263,951564
2020-05-26 00:10:00+09:00,951564,952644,950590,951641
2020-05-26 00:15:00+09:00,951641,952185,949678,950822
2020-05-26 00:20:00+09:00,950820,953450,950752,952871
2020-05-26 00:25:00+09:00,952864,953301,951707,952564
2020-05-26 00:30:00+09:00,952564,953617,951914,953384
2020-05-26 00:35:00+09:00,953380,954000,952509,952712
2020-05-26 00:40:00+09:00,952655,955408,952435,954874
2020-05-26 00:45:00+09:00,954893,956568,954219,954610
2020-05-26 00:50:00+09:00,954637,955574,954010,954649
2020-05-26 00:55:00+09:00,954660,955217,952747,952877
2020-05-26 01:00:00+09:00,952837,955065,952624,953718
2020-05-26 01:05:00+09:00,953800,955882,951887,953136
2020-05-26 01:10:00+09:00,953121,959088,952937,957651
2020-05-26 01:15:00+09:00,957840,959893,957696,958364
2020-05-26 01:20:00+09:00,958413,961758,957783,959861
2020-05-26 01:25:00+09:00,959812,960350,958173,958790
2020-05-26 01:30:00+09:00,958592,959150,956796,957130
2020-05-26 01:35:00+09:00,957218,958978,957103,958514
2020-05-26 01:40:00+09:00,958617,958813,956694,957346
2020-05-26 01:45:00+09:00,957328,960550,957328,960000
2020-05-26 01:50:00+09:00,960670,963363,958773,959053
2020-05-26 01:55:00+09:00,959130,960406,953599,957908
2020-05-26 02:00:00+09:00,957824,958295,956026,957406
2020-05-26 02:05:00+09:00,957702,959191,955963,955982
2020-05-26 02:10:00+09:00,956063,958900,955632,957700
2020-05-26 02:15:00+09:00,957776,958909,957538,958324
2020-05-26 02:20:00+09:00,958331,959352,957080,957134
2020-05-26 02:25:00+09:00,957272,958466,957040,957589
2020-05-26 02:30:00+09:00,957589,959320,957100,958910
2020-05-26 02:35:00+09:00,958910,963633,957627,962831
2020-05-26 02:40:00+09:00,963592,971348,962725,963166
2020-05-26 02:45:00+09:00,963148,963645,961593,962899
2020-05-26 02:50:00+09:00,962815,969212,962388,966569
2020-05-26 02:55:00+09:00,966887,968144,965060,965261
2020-05-26 03:00:00+09:00,965604,967326,965014,966613
2020-05-26 03:05:00+09:00,966205,968472,964930,966720
2020-05-26 03:10:00+09:00,966666,967720,965728,966209
2020-05-26 03:15:00+09:00,966132,966690,964318,965015
2020-05-26 03:20:00+09:00,965060,965831,964734,965505
2020-05-26 03:25:00+09:00,965424,966700,965125,965690
2020-05-26 03:30:00+09:00,965842,966876,963352,966356
2020-05-26 03:35:00+09:00,966078,966561,964171,964448
2020-05-26 03:40:00+09:00,964455,965782,964314,965452
2020-05-26 03:45:00+09:00,965523,966400,964867,965601
2020-05-26 03:50:00+09:00,965663,966915,964393,966566
2020-05-26 03:55:00+09:00,966566,966904,964820,966023
2020-05-26 04:00:00+09:00,965898,967550,965400,966047
2020-05-26 04:05:00+09:00,965956,965987,965513,965810
2020-05-26 04:15:00+09:00,967331,970333,967205,969882
2020-05-26 04:20:00+09:00,969882,975000,969839,971995
2020-05-26 04:25:00+09:00,971936,972212,970027,971316
2020-05-26 04:30:00+09:00,971347,973854,971347,973211
2020-05-26 04:35:00+09:00,973230,973938,971754,972783
2020-05-26 04:40:00+09:00,972783,972844,970141,971318
2020-05-26 04:45:00+09:00,971318,974784,971214,971843
2020-05-26 04:50:00+09:00,972012,976306,971295,972738
2020-05-26 04:55:00+09:00,972793,973532,971051,971291
2020-05-26 05:00:00+09:00,971373,973017,970229,970531
2020-05-26 05:05:00+09:00,970849,972604,970289,971058
2020-05-26 05:10:00+09:00,971148,971476,970272,970743
2020-05-26 05:15:00+09:00,970743,972310,970071,971989
2020-05-26 05:20:00+09:00,971911,972087,968701,969041
2020-05-26 05:25:00+09:00,969025,970064,968667,969390
2020-05-26 05:30:00+09:00,969390,970824,967986,968657
2020-05-26 05:35:00+09:00,968503,969600,968350,969188
2020-05-26 05:40:00+09:00,969208,970721,968480,970545
2020-05-26 05:45:00+09:00,970522,970742,969994,970231
2020-05-26 05:50:00+09:00,970236,970557,968775,968966
2020-05-26 05:55:00+09:00,969077,969454,968301,968893
2020-05-26 06:00:00+09:00,968803,969527,968295,969435
2020-05-26 06:05:00+09:00,969435,970560,969217,969997
2020-05-26 06:10:00+09:00,969632,969705,968464,969167
2020-05-26 06:15:00+09:00,969234,969788,966141,966590
2020-05-26 06:20:00+09:00,966694,968036,966407,967516
2020-05-26 06:25:00+09:00,967534,967728,966412,966614
2020-05-26 06:30:00+09:00,966614,966964,965230,965258
2020-05-26 06:35:00+09:00,965258,966028,964086,964162
2020-05-26 06:40:00+09:00,964401,966316,963897,965349
2020-05-26 06:45:00+09:00,965264,966960,964956,966762
2020-05-26 06:50:00+09:00,966698,967953,966649,967343
2020-05-26 06:55:00+09:00,967402,967725,966030,966030
2020-05-26 07:00:00+09:00,965956,967696,965839,967219
2020-05-26 07:05:00+09:00,967208,968732,967192,968392
2020-05-26 07:10:00+09:00,968392,969153,967788,968179
2020-05-26 07:15:00+09:00,968179,968278,966252,966520
2020-05-26 07:20:00+09:00,966450,966973,964536,965045
2020-05-26 07:25:00+09:00,965006,966229,964865,965488
2020-05-26 07:30:00+09:00,965505,965938,962576,965925
2020-05-26 07:35:00+09:00,965503,967195,965268,966852
2020-05-26 07:40:00+09:00,966833,967189,965788,966979
2020-05-26 07:45:00+09:00,966991,967994,965928,966479
2020-05-26 07:50:00+09:00,966445,966822,965165,965688
2020-05-26 07:55:00+09:00,965766,966678,964151,964634
2020-05-26 08:00:00+09:00,964705,966875,964113,966377
2020-05-26 08:05:00+09:00,966377,969632,966372,968448
2020-05-26 08:10:00+09:00,968322,970600,968209,969205
2020-05-26 08:15:00+09:00,969283,969500,968150,969500
2020-05-26 08:20:00+09:00,969459,969794,967988,968150
2020-05-26 08:25:00+09:00,968331,969958,968211,969730
2020-05-26 08:30:00+09:00,969730,970241,967447,967941
2020-05-26 08:35:00+09:00,967947,968193,966664,968177
2020-05-26 08:40:00+09:00,968193,968848,967588,968190
2020-05-26 08:45:00+09:00,968190,968219,967001,967694
2020-05-26 08:50:00+09:00,967717,968652,967040,967478
2020-05-26 08:55:00+09:00,967483,967740,965485,966476
2020-05-26 09:00:00+09:00,966436,966742,964675,966125
2020-05-26 09:05:00+09:00,966116,969210,964260,967791
2020-05-26 09:10:00+09:00,967889,968870,965958,966617
2020-05-26 09:15:00+09:00,966722,968750,966636,968237
2020-05-26 09:20:00+09:00,968236,969000,966457,966878
2020-05-26 09:25:00+09:00,966890,967147,965118,965586
2020-05-26 09:30:00+09:00,965683,966504,957555,959895
2020-05-26 09:35:00+09:00,959735,962360,958814,960635
2020-05-26 09:40:00+09:00,960646,962185,959068,959472
2020-05-26 09:45:00+09:00,959519,961770,958400,960387
2020-05-26 09:50:00+09:00,960435,961489,959686,961004
2020-05-26 09:55:00+09:00,961005,962389,960314,960314
2020-05-26 10:00:00+09:00,960322,962147,959933,962039
2020-05-26 10:05:00+09:00,962075,963482,961975,962798
2020-05-26 10:10:00+09:00,962798,963832,961314,963383
2020-05-26 10:15:00+09:00,963383,964803,962001,964350
2020-05-26 10:20:00+09:00,964279,966569,963647,964791
2020-05-26 10:25:00+09:00,964649,965085,963705,964762
2020-05-26 10:30:00+09:00,964850,966138,964740,965864
2020-05-26 10:35:00+09:00,965800,965919,964323,964660
2020-05-26 10:40:00+09:00,964681,965337,963692,964673
2020-05-26 10:45:00+09:00,964673,964902,963040,963613
2020-05-26 10:50:00+09:00,963612,964822,963529,964687
2020-05-26 10:55:00+09:00,964687,965976,964568,965639
2020-05-26 11:00:00+09:00,965705,966604,964792,965874
2020-05-26 11:05:00+09:00,965874,967000,965688,966326
2020-05-26 11:10:00+09:00,965960,967535,964867,967326
2020-05-26 11:15:00+09:00,967495,968933,966705,968546
2020-05-26 11:20:00+09:00,968512,968938,967655,967855
2020-05-26 11:25:00+09:00,967855,968986,967304,967903
2020-05-26 11:30:00+09:00,967908,968934,967078,968604
2020-05-26 11:35:00+09:00,968388,969974,966959,967048
2020-05-26 11:40:00+09:00,967114,967793,966637,967311
2020-05-26 11:45:00+09:00,967312,967984,966274,967459
2020-05-26 11:50:00+09:00,967428,967633,965722,966544
2020-05-26 11:55:00+09:00,966530,967394,966050,966390
2020-05-26 12:00:00+09:00,966289,966892,965037,965358
2020-05-26 12:05:00+09:00,965358,968000,964404,967845
2020-05-26 12:10:00+09:00,967845,968823,966639,968326
2020-05-26 12:15:00+09:00,968313,968326,966937,967576
2020-05-26 12:20:00+09:00,967566,969432,967309,969066
2020-05-26 12:25:00+09:00,968994,969131,968265,968729
2020-05-26 12:30:00+09:00,968729,969701,968417,968716
2020-05-26 12:35:00+09:00,968677,971592,968544,970365
2020-05-26 12:40:00+09:00,970353,970678,969028,969419
2020-05-26 12:45:00+09:00,969420,970486,969226,969226
2020-05-26 12:50:00+09:00,969319,970435,968490,969770
2020-05-26 12:55:00+09:00,969818,970901,968504,968583
2020-05-26 13:00:00+09:00,968583,969266,967730,968466
2020-05-26 13:05:00+09:00,968399,968598,967000,968466
2020-05-26 13:10:00+09:00,968597,969480,968070,969480
2020-05-26 13:15:00+09:00,969415,969766,968341,968341
2020-05-26 13:20:00+09:00,968715,968876,966783,967069
2020-05-26 13:25:00+09:00,967069,967404,965356,966891
2020-05-26 13:30:00+09:00,966754,967368,966327,966979
2020-05-26 13:35:00+09:00,966979,969955,966674,969308
2020-05-26 13:40:00+09:00,969213,970275,967883,968755
2020-05-26 13:45:00+09:00,968955,970175,968674,969400
2020-05-26 13:50:00+09:00,969383,969927,968808,969235
2020-05-26 13:55:00+09:00,969203,969495,967145,969063
2020-05-26 14:00:00+09:00,969063,969566,967777,968077
2020-05-26 14:05:00+09:00,968159,969615,966967,969228
2020-05-26 14:10:00+09:00,969228,969623,966459,967239
2020-05-26 14:15:00+09:00,967145,968414,967095,967474
2020-05-26 14:20:00+09:00,967576,969522,967385,968342
2020-05-26 14:25:00+09:00,968313,968737,966595,967069
2020-05-26 14:30:00+09:00,967196,968464,966502,967850
2020-05-26 14:35:00+09:00,967985,968743,967697,967852
2020-05-26 14:40:00+09:00,967970,968667,967428,968130
2020-05-26 14:45:00+09:00,968128,970509,968000,970053
2020-05-26 14:50:00+09:00,970062,971500,969799,970566
2020-05-26 14:55:00+09:00,970530,971401,969922,970854
2020-05-26 15:00:00+09:00,970896,972347,970325,971779
2020-05-26 15:05:00+09:00,971720,972440,970349,970833
2020-05-26 15:10:00+09:00,970833,970947,969663,970133
2020-05-26 15:15:00+09:00,970099,970450,969044,969411
2020-05-26 15:20:00+09:00,969411,970200,968561,968894
2020-05-26 15:25:00+09:00,968894,969110,968172,968567
2020-05-26 15:30:00+09:00,968475,969082,967089,967403
2020-05-26 15:35:00+09:00,967403,967654,965010,965549
2020-05-26 15:40:00+09:00,965615,966893,965263,965775
2020-05-26 15:45:00+09:00,965782,966413,964627,965875
2020-05-26 15:50:00+09:00,965824,966608,965452,966480
2020-05-26 15:55:00+09:00,966480,967300,966131,966660
2020-05-26 16:00:00+09:00,966718,967084,965055,965267
2020-05-26 16:05:00+09:00,965298,966361,964121,965072
2020-05-26 16:10:00+09:00,964375,965177,962222,964251
2020-05-26 16:15:00+09:00,964245,965668,963794,965302
2020-05-26 16:20:00+09:00,965302,965825,964521,965687
2020-05-26 16:25:00+09:00,965600,966766,965578,966281
2020-05-26 16:30:00+09:00,966181,969500,966175,968960
2020-05-26 16:35:00+09:00,969155,974988,968633,974502
2020-05-26 16:40:00+09:00,974462,974793,971938,973030
2020-05-26 16:45:00+09:00,972998,974026,972278,973287
2020-05-26 16:50:00+09:00,973541,973642,972164,972296
2020-05-26 16:55:00+09:00,972228,974774,972000,973341
2020-05-26 17:00:00+09:00,973397,973863,972517,973562
2020-05-26 17:05:00+09:00,973692,974650,971527,974024
2020-05-26 17:10:00+09:00,973495,979873,973100,977939
2020-05-26 17:15:00+09:00,977860,978564,976550,978050
2020-05-26 17:20:00+09:00,978088,978459,976885,977318
2020-05-26 17:25:00+09:00,977133,978386,976371,978191
2020-05-26 17:30:00+09:00,978313,978341,976776,977874
2020-05-26 17:35:00+09:00,977896,978843,975135,975562
2020-05-26 17:40:00+09:00,975547,975804,973650,975391
2020-05-26 17:45:00+09:00,975589,976791,974700,975749
2020-05-26 17:50:00+09:00,975749,976652,975001,975196
2020-05-26 17:55:00+09:00,975168,975970,972329,973127
2020-05-26 18:00:00+09:00,973235,974971,973027,973843
2020-05-26 18:05:00+09:00,974160,974357,971100,972913
2020-05-26 18:10:00+09:00,972913,973616,972014,973288
2020-05-26 18:15:00+09:00,973198,973380,972115,972536
2020-05-26 18:20:00+09:00,972536,972969,971095,972517
2020-05-26 18:25:00+09:00,972517,976250,971400,971734
2020-05-26 18:30:00+09:00,971734,972000,967820,968916
2020-05-26 18:35:00+09:00,968903,969356,963000,965100
2020-05-26 18:40:00+09:00,964786,966521,964193,965721
2020-05-26 18:45:00+09:00,965721,966410,964162,965893
2020-05-26 18:50:00+09:00,965897,966407,964136,965323
2020-05-26 18:55:00+09:00,965225,966210,964526,964788
2020-05-26 19:00:00+09:00,964814,966000,964134,964591
2020-05-26 19:05:00+09:00,964538,964571,958500,961428
2020-05-26 19:10:00+09:00,961437,962868,959451,960918
2020-05-26 19:15:00+09:00,960792,962559,960297,962052
2020-05-26 19:20:00+09:00,962117,962888,961212,962661
2020-05-26 19:25:00+09:00,962545,964890,961694,964593
2020-05-26 19:30:00+09:00,964846,966659,964040,966031
2020-05-26 19:35:00+09:00,966031,966163,963698,963961
2020-05-26 19:40:00+09:00,963916,964394,962848,963952
2020-05-26 19:45:00+09:00,963952,966000,962778,964991
2020-05-26 19:50:00+09:00,964991,965400,964347,964465
2020-05-26 19:55:00+09:00,964431,965169,963152,963258
2020-05-26 20:00:00+09:00,963308,964299,961685,961902
2020-05-26 20:05:00+09:00,961678,962900,960387,962062
2020-05-26 20:10:00+09:00,962340,962882,961686,962035
2020-05-26 20:15:00+09:00,962055,962952,961650,961746
2020-05-26 20:20:00+09:00,961795,961850,960153,961112
2020-05-26 20:25:00+09:00,961112,962837,961100,962677
2020-05-26 20:30:00+09:00,962677,963000,960817,961327
2020-05-26 20:35:00+09:00,961300,961301,959087,960101
2020-05-26 20:40:00+09:00,960101,962568,960037,961465
2020-05-26 20:45:00+09:00,961374,961835,960415,960690
2020-05-26 20:50:00+09:00,960690,961880,960046,961264
2020-05-26 20:55:00+09:00,961286,963358,961097,962786
2020-05-26 21:00:00+09:00,962743,963720,961001,961630
2020-05-26 21:05:00+09:00,961716,961967,959406,961967
2020-05-26 21:10:00+09:00,961961,966550,961961,964882
2020-05-26 21:15:00+09:00,964933,965953,962728,962811
2020-05-26 21:20:00+09:00,962811,963325,960883,961000
2020-05-26 21:25:00+09:00,961000,961735,954477,955780
2020-05-26 21:30:00+09:00,956048,958500,955862,957625
2020-05-26 21:35:00+09:00,957382,957814,952891,955067
2020-05-26 21:40:00+09:00,955032,956408,953002,955382
2020-05-26 21:45:00+09:00,955392,956849,954559,955128
2020-05-26 21:50:00+09:00,955160,956421,954465,956006
2020-05-26 21:55:00+09:00,956223,956333,954694,955273
2020-05-26 22:00:00+09:00,955273,955705,953487,955426
2020-05-26 22:05:00+09:00,954663,955380,951009,953397
2020-05-26 22:10:00+09:00,953440,955127,953379,954066
2020-05-26 22:15:00+09:00,954352,955454,953426,955089
2020-05-26 22:20:00+09:00,955089,956342,954333,955700
2020-05-26 22:25:00+09:00,955705,956227,954617,956227
2020-05-26 22:30:00+09:00,955760,959326,955437,957437
2020-05-26 22:35:00+09:00,957437,957448,954543,955909
2020-05-26 22:40:00+09:00,955959,957000,955196,955890
2020-05-26 22:45:00+09:00,955816,957418,955640,957211
2020-05-26 22:50:00+09:00,957500,957761,955420,955792
2020-05-26 22:55:00+09:00,955792,956348,954264,954502
2020-05-26 23:00:00+09:00,954500,955291,953826,954405
2020-05-26 23:05:00+09:00,954428,954624,951046,953701
2020-05-26 23:10:00+09:00,953622,955528,953562,954931
2020-05-26 23:15:00+09:00,954832,957970,954365,956800
2020-05-26 23:20:00+09:00,956874,957371,955885,955900
2020-05-26 23:25:00+09:00,955900,958512,955886,957581
2020-05-26 23:30:00+09:00,957598,959876,956911,958156
2020-05-26 23:35:00+09:00,958156,959157,957025,958646
2020-05-26 23:40:00+09:00,958635,958898,953526,954800
2020-05-26 23:45:00+09:00,954750,955628,954234,954323
2020-05-26 23:50:00+09:00,954472,955878,954376,955372
2020-05-26 23:55:00+09:00,955373,955500,953965,954429
2020-05-27 00:00:00+09:00,954468,955724,953774,954222
2020-05-27 00:05:00+09:00,954222,956635,953614,956221
2020-05-27 00:10:00+09:00,956151,956622,954757,955044
2020-05-27 00:15:00+09:00,954989,955251,953501,954275
2020-05-27 00:20:00+09:00,954389,954945,953078,954561
2020-05-27 00:25:00+09:00,954508,955234,954012,954332
2020-05-27 00:30:00+09:00,954357,954491,944429,947331
2020-05-27 00:35:00+09:00,947118,947301,942990,946472
2020-05-27 00:40:00+09:00,946512,948095,946035,947868
2020-05-27 00:45:00+09:00,947696,947978,945796,946950
2020-05-27 00:50:00+09:00,946975,948863,945851,948846
2020-05-27 00:55:00+09:00,948861,948897,946916,947493
2020-05-27 01:00:00+09:00,947443,948857,941530,944200
2020-05-27 01:05:00+09:00,944056,950293,940065,948910
2020-05-27 01:10:00+09:00,948937,952302,948291,950092
2020-05-27 01:15:00+09:00,950092,951929,949409,951010
2020-05-27 01:20:00+09:00,951125,951839,949530,951332
2020-05-27 01:25:00+09:00,951332,951828,949237,950294
2020-05-27 01:30:00+09:00,950349,953401,949347,951653
2020-05-27 01:35:00+09:00,951624,951835,950415,951178
2020-05-27 01:40:00+09:00,951178,951216,949837,950726
2020-05-27 01:45:00+09:00,950745,950900,949296,949501
2020-05-27 01:50:00+09:00,949476,952222,949336,951318
2020-05-27 01:55:00+09:00,951318,951946,950011,950301
2020-05-27 02:00:00+09:00,950196,951124,949968,951002
2020-05-27 02:05:00+09:00,950715,951556,950201,950968
2020-05-27 02:10:00+09:00,950960,953360,950558,952478
