date,open,high,low,close
2020-06-05 09:47:00+09:00,1075378,1075618,1075110,1075466
2020-06-05 09:48:00+09:00,1075466,1075570,1074988,1075369
2020-06-05 09:49:00+09:00,1075358,1075644,1074991,1075366
2020-06-05 09:50:00+09:00,1075418,1075616,1074922,1075077
2020-06-05 09:51:00+09:00,1075077,1075551,1075000,1075290
2020-06-05 09:52:00+09:00,1075286,1075293,1074779,1075162
2020-06-05 09:53:00+09:00,1075089,1075236,1074536,1074704
2020-06-05 09:54:00+09:00,1074704,1074906,1074296,1074414
2020-06-05 09:55:00+09:00,1074518,1075861,1074316,1075425
2020-06-05 09:56:00+09:00,1075425,1076855,1075361,1076526
2020-06-05 09:57:00+09:00,1076454,1077000,1075972,1076670
2020-06-05 09:58:00+09:00,1076670,1076696,1076104,1076383
2020-06-05 09:59:00+09:00,1076468,1076482,1075659,1075794
2020-06-05 10:00:00+09:00,1075750,1076455,1075585,1075798
2020-06-05 10:01:00+09:00,1075798,1076615,1075534,1076514
2020-06-05 10:02:00+09:00,1076498,1076870,1076087,1076471
2020-06-05 10:03:00+09:00,1076451,1076868,1076069,1076412
2020-06-05 10:04:00+09:00,1076470,1077301,1075931,1076192
2020-06-05 10:05:00+09:00,1076233,1076567,1075968,1076497
2020-06-05 10:06:00+09:00,1076547,1076665,1075631,1076266
2020-06-05 10:07:00+09:00,1076266,1076333,1075271,1075463
2020-06-05 10:08:00+09:00,1075469,1075775,1075130,1075523
2020-06-05 10:09:00+09:00,1075598,1076721,1075348,1076029
2020-06-05 10:10:00+09:00,1076035,1076647,1075976,1076500
2020-06-05 10:11:00+09:00,1076546,1076635,1075871,1075884
2020-06-05 10:12:00+09:00,1075984,1076228,1075588,1075702
2020-06-05 10:13:00+09:00,1075690,1075775,1075260,1075314
2020-06-05 10:14:00+09:00,1075288,1075962,1075185,1075423
2020-06-05 10:15:00+09:00,1075452,1076561,1075452,1076164
2020-06-05 10:16:00+09:00,1076166,1077344,1075983,1077197
2020-06-05 10:17:00+09:00,1077021,1077154,1076616,1077113
2020-06-05 10:18:00+09:00,1077058,1077243,1076369,1076815
2020-06-05 10:19:00+09:00,1076812,1077197,1076762,1076944
2020-06-05 10:20:00+09:00,1077243,1078000,1077172,1077521
2020-06-05 10:21:00+09:00,1077446,1077664,1077103,1077327
2020-06-05 10:22:00+09:00,1077327,1078208,1077223,1077813
2020-06-05 10:23:00+09:00,1077794,1078191,1077290,1077351
2020-06-05 10:24:00+09:00,1077150,1077673,1076794,1077240
2020-06-05 10:25:00+09:00,1077035,1077292,1076711,1076983
2020-06-05 10:26:00+09:00,1076800,1076986,1076146,1076599
2020-06-05 10:27:00+09:00,1076633,1076748,1075853,1075998
2020-06-05 10:28:00+09:00,1075998,1076442,1075898,1076182
2020-06-05 10:29:00+09:00,1076123,1076574,1075939,1076375
2020-06-05 10:30:00+09:00,1076383,1077045,1076088,1077045
2020-06-05 10:31:00+09:00,1077007,1077354,1077007,1077272
2020-06-05 10:32:00+09:00,1077298,1077385,1076613,1076613
2020-06-05 10:33:00+09:00,1076638,1076881,1076455,1076651
2020-06-05 10:34:00+09:00,1076752,1077168,1076442,1076609
2020-06-05 10:35:00+09:00,1076607,1076727,1076111,1076500
2020-06-05 10:36:00+09:00,1076557,1076923,1076289,1076289
2020-06-05 10:37:00+09:00,1076357,1076909,1076186,1076694
2020-06-05 10:38:00+09:00,1076734,1076845,1076334,1076498
2020-06-05 10:39:00+09:00,1076497,1076934,1076348,1076934
2020-06-05 10:40:00+09:00,1076843,1077793,1076843,1077725
2020-06-05 10:41:00+09:00,1077726,1077900,1077421,1077527
2020-06-05 10:42:00+09:00,1077562,1078304,1077528,1078132
2020-06-05 10:43:00+09:00,1078213,1078641,1078048,1078255
2020-06-05 10:44:00+09:00,1078274,1078732,1078081,1078697
2020-06-05 10:45:00+09:00,1078697,1080010,1078334,1079396
2020-06-05 10:46:00+09:00,1079412,1080100,1079157,1079817
2020-06-05 10:47:00+09:00,1079794,1079999,1079107,1079452
2020-06-05 10:48:00+09:00,1079451,1080360,1079074,1079708
2020-06-05 10:49:00+09:00,1079712,1080282,1077960,1078445
2020-06-05 10:50:00+09:00,1078445,1078530,1076042,1076952
2020-06-05 10:51:00+09:00,1077007,1077125,1076147,1076513
2020-06-05 10:52:00+09:00,1076399,1076604,1076059,1076340
2020-06-05 10:53:00+09:00,1076353,1079108,1076261,1078412
2020-06-05 10:54:00+09:00,1077975,1079044,1077919,1078185
2020-06-05 10:55:00+09:00,1078185,1078467,1077557,1078449
2020-06-05 10:56:00+09:00,1078341,1078639,1077754,1078258
2020-06-05 10:57:00+09:00,1078215,1079125,1078055,1078574
2020-06-05 10:58:00+09:00,1078562,1078562,1077840,1078228
2020-06-05 10:59:00+09:00,1078172,1078600,1077807,1077881
2020-06-05 11:00:00+09:00,1077883,1078048,1077500,1077500
2020-06-05 11:01:00+09:00,1077429,1077587,1076351,1076772
2020-06-05 11:02:00+09:00,1076923,1077418,1076512,1077173
2020-06-05 11:03:00+09:00,1077220,1077928,1076938,1077585
